Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
Group,Instance,Instance,,,Branch Length,Branch Conduction Velocity,Conduction Velocity Fit,Latency From Initiation Site,Distance From Initiation Site,Total Number of Spikes,Neuron Firing Rate,ISI Violation Rate,Fisher Projection Distance,Silhouette Score,Mean Number Spikes per Config,Footprint Completeness,Date,Wellplate ID,Well Number,Assay Run ID,Assay Tag,DIV,Well Group Name,Well Group Color,,,,Control
1,724,70,3,1,397.6,0.378,0.997,1.9,772.6,231,0.18,0,5.83,0.24,11,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,725,70,3,2,323.4,0.423,0.996,0.7,396.8,231,0.18,0,5.83,0.24,11,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,726,70,3,3,138,0.388,0.999,0.95,511.1,231,0.18,0,5.83,0.24,11,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,727,70,3,4,309.7,0.382,0.998,0.05,35,231,0.18,0,5.83,0.24,11,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,728,70,3,5,84.5,0.234,0.997,0.3,112.1,231,0.18,0,5.83,0.24,11,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,729,70,3,6,243.2,0.439,1,0,89.2,231,0.18,0,5.83,0.24,11,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,730,70,3,7,126.7,0.399,0.989,0,17.5,231,0.18,0,5.83,0.24,11,0.76,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,731,70,4,1,177.8,0.377,0.99,0,17.5,248,0.2,0,14.85,0.77,11,0.67,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,732,70,5,1,183.4,0.373,0.996,0.05,17.5,375,0.3,0,13.19,0.66,17,0.95,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,733,70,6,1,134,0.266,0.995,3.3,709.1,342,0.27,0,12.25,0.58,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,734,70,6,2,154.2,0.27,0.992,2.05,545,342,0.27,0,12.25,0.58,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,735,70,6,3,482.4,0.34,0.996,0.1,78.3,342,0.27,0,12.25,0.58,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,736,70,6,4,440.1,0.382,0.996,0.1,78.3,342,0.27,0,12.25,0.58,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,737,70,6,5,164.7,0.356,0.983,0.05,24.7,342,0.27,0,12.25,0.58,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,738,70,9,1,144.5,0.41,1,0.15,52.5,248,0.2,0,17.24,0.65,11,0.9,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,739,70,19,1,132.6,0.341,0.998,0.05,17.5,362,0.29,0,3.4,0.22,17,0.81,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,740,70,21,1,179.2,0.318,0.986,0.3,63.1,1259,1,0.4,4.89,0.42,59,1,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,741,70,24,1,179.2,0.447,0.999,0.2,126.2,350,0.28,0,16.96,0.66,16,0.95,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,742,70,26,1,132.6,0.38,0.999,0.1,24.7,318,0.25,0,10.04,0.54,15,0.95,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,743,70,27,1,182.1,0.278,0.977,3.3,709.1,342,0.27,0,7.47,0.61,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,744,70,27,2,106.1,0.227,0.997,2.05,533.4,342,0.27,0,7.47,0.61,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,745,70,27,3,84.5,0.241,0.966,1.2,409.7,342,0.27,0,7.47,0.61,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,746,70,27,4,446.3,0.343,0.995,0.1,102,342,0.27,0,7.47,0.61,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,747,70,27,5,310,0.35,0.991,0.1,78.3,342,0.27,0,7.47,0.61,16,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,748,70,28,1,477.9,0.36,0.983,0.05,24.7,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,749,70,28,2,393.5,0.382,0.992,0.05,289.7,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,750,70,28,3,203.9,0.296,0.996,0.45,416,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,751,70,28,4,424.2,0.459,0.997,0.05,24.7,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,752,70,28,5,144.2,0.476,0.995,0.65,199.5,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,753,70,28,6,310,0.394,0.999,0.05,24.7,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,754,70,28,7,70,0.35,1,0.45,150.5,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,755,70,28,8,205.4,0.316,0.992,0,24.7,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,756,70,28,9,109.1,0.385,0.985,0.25,141.1,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,757,70,28,10,105,0.56,0.992,0.3,409.7,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,758,70,28,11,126.7,0.502,0.996,0.2,52.5,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,759,70,28,12,84.5,0.408,0.997,0.2,87.5,314,0.25,0,1.75,0.45,14,0.86,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,760,70,40,1,77.2,0.168,0.989,4.5,1167.8,890,0.7,0,8.25,0.59,42,1,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,761,70,40,2,116.4,0.381,0.984,1.45,783.6,890,0.7,0,8.25,0.59,42,1,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,762,70,40,3,548.9,0.29,0.996,0,476.1,890,0.7,0,8.25,0.59,42,1,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,763,70,55,1,102,0.373,0.986,0.05,17.5,681,0.54,0,8.38,0.54,32,1,5/9/2024,M04707,4,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,764,71,1,1,456.1,0.336,0.989,0.15,35,610,0.51,0,4.45,0.72,30,0.95,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,765,71,1,2,195.8,0.427,0.998,0.85,198,610,0.51,0,4.45,0.72,30,0.95,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,766,71,1,3,112.2,0.451,0.995,0.3,87.5,610,0.51,0,4.45,0.72,30,0.95,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,767,71,4,1,102,0.356,0.986,0,72.2,270,0.22,0,13.82,0.68,13,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,768,71,6,1,276.8,0.44,0.999,0.75,224.1,497,0.41,0,2.44,0.26,24,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,769,71,6,2,278.2,0.401,0.996,0.05,17.5,497,0.41,0,2.44,0.26,24,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,770,71,7,1,116.4,0.378,0.999,0.1,212.9,291,0.24,447.23,3.87,0.43,14,0.8,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,771,71,10,1,148.4,0.314,0.986,0.1,35,224,0.19,0,20.62,0.66,11,0.65,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,772,71,17,1,295.7,0.4,0.99,0.85,427.2,409,0.34,0,13.57,0.59,20,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,773,71,17,2,431.3,0.471,0.999,0.35,346.5,409,0.34,0,13.57,0.59,20,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,774,71,17,3,133.9,0.521,0.996,0.8,519.4,409,0.34,0,13.57,0.59,20,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,775,71,17,4,176.1,0.475,0.996,0.5,238,409,0.34,0,13.57,0.59,20,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,776,71,17,5,119.5,0.271,0.946,0.05,94.2,409,0.34,0,13.57,0.59,20,0.75,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,777,71,18,1,77.2,0.393,0.998,0.05,35,260,0.22,0,11.62,0.51,13,0.7,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,778,71,25,1,94.7,0.298,0.992,0.1,35,422,0.35,0,7.46,0.56,21,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,779,71,27,1,288.4,0.28,0.992,0.15,35,1171,0.97,0,N/A,N/A,58,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,780,71,27,2,151.4,0.375,0.988,0.65,280.5,1171,0.97,0,N/A,N/A,58,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,781,71,27,3,228.4,0.325,0.995,0,156.5,1171,0.97,0,N/A,N/A,58,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,782,71,27,4,228.7,0.375,0.995,0,260.2,1171,0.97,0,N/A,N/A,58,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,783,71,27,5,154.5,0.606,0.999,0.1,175,1171,0.97,0,N/A,N/A,58,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,784,71,29,1,154.5,0.271,0.976,0.05,24.7,413,0.34,0,10.4,0.5,20,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,785,71,29,2,158.6,0.303,0.987,0.05,24.7,413,0.34,0,10.4,0.5,20,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,786,71,31,1,102,0.265,0.985,0.2,78.3,256,0.21,0,8.75,0.63,12,0.85,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,787,71,35,1,70,0.209,0.977,1.15,1275.7,598,0.5,0,5.96,0.68,29,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,788,71,35,2,174.8,0.482,0.996,0,24.7,598,0.5,0,5.96,0.68,29,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,789,71,36,1,227.5,0.441,0.963,0.15,35,364,0.3,0,9.69,0.51,18,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,790,71,36,2,193.6,0.5,0.998,0,24.7,364,0.3,0,9.69,0.51,18,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,791,71,36,3,155.6,0.436,0.999,0.05,17.5,364,0.3,0,9.69,0.51,18,1,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,792,71,42,1,292.6,0.358,0.985,0.05,87.5,227,0.19,0,7.43,0.4,11,0.6,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,793,71,42,2,168.9,0.274,0.997,0.2,55.3,227,0.19,0,7.43,0.4,11,0.6,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,794,71,42,3,186.5,0.371,0.986,0.05,87.5,227,0.19,0,7.43,0.4,11,0.6,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,795,71,52,1,77.2,0.285,0.983,0,399.8,222,0.18,0,5.9,0.51,11,0.7,5/9/2024,M04707,5,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,796,72,6,1,227.5,0.367,0.982,0.05,35,343,0.25,0,9.53,0.77,14,0.7,5/9/2024,M04707,6,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,797,72,6,2,102,0.416,0.999,0.4,413,343,0.25,0,9.53,0.77,14,0.7,5/9/2024,M04707,6,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,798,72,6,3,116.4,0.441,0.994,0,17.5,343,0.25,0,9.53,0.77,14,0.7,5/9/2024,M04707,6,92,DOP15 W3 Organoids M04707,15,Default Group,#999999,Organoids,N/A,24.4.2024,0
1,799,73,1,1,271,0.387,0.989,3.2,1358.8,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,800,73,1,2,206.8,0.36,0.997,2.8,721.5,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,801,73,1,3,84.5,0.204,0.945,2.8,1274,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,802,73,1,4,376,0.363,0.997,1.2,943.4,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,803,73,1,5,232.9,0.324,0.992,1.35,1065.3,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,804,73,1,6,144.2,0.475,0.996,1.3,994.9,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,805,73,1,7,302.9,0.402,0.995,0.15,94.2,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,806,73,1,8,170,0.281,0.992,0.15,192.5,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,807,73,1,9,154.5,0.375,0.99,0.3,127.4,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,808,73,1,10,139.8,0.454,0.995,0.35,144.3,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,809,73,1,11,122.8,0.353,0.998,0.25,122.5,998,0.83,0,5.81,0.68,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,810,73,2,1,130.9,0.314,0.988,0.05,136.7,292,0.24,7.05,4.84,0.65,14,0.6,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,811,73,3,1,172,0.526,0.994,0.1,24.7,466,0.39,1.38,12.66,0.52,23,0.75,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,812,73,5,1,119.5,0.302,0.998,0.05,35,443,0.37,0,9.13,0.6,22,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,813,73,8,1,186.4,0.425,0.997,0,70,1396,1.16,0,17.86,0.72,69,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,814,73,8,2,126.7,0.419,0.979,0.05,17.5,1396,1.16,0,17.86,0.72,69,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,815,73,9,1,141.1,0.295,0.986,0,24.7,357,0.3,0,10.42,0.62,17,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,816,73,11,1,154.5,0.34,0.997,0,55.3,255,0.21,0,8.48,0.59,12,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,817,73,24,1,157.8,0.245,0.963,0,70,304,0.25,0,13.35,0.64,15,0.8,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,818,73,26,1,240.1,0.444,0.999,3.15,1358.8,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,819,73,26,2,218.4,0.401,0.999,2.7,732.7,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,820,73,26,3,155.5,0.338,0.996,1.6,1127.8,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,821,73,26,4,281.2,0.394,0.994,1.35,1022.2,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,822,73,26,5,70,0.35,1,1.5,1055.4,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,823,73,26,6,116.4,0.484,0.995,0.45,266.6,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,824,73,26,7,288.4,0.429,0.996,0,55.3,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,825,73,26,8,132.6,0.437,0.994,0.35,158.5,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,826,73,26,9,204.2,0.384,0.984,0.05,106.4,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,827,73,26,10,179.2,0.612,0.999,0,17.5,1018,0.85,0,25.14,0.62,50,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,828,73,32,1,243.1,0.454,0.993,0.1,126.2,987,0.82,0,8.96,0.54,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,829,73,32,2,207,0.529,0.989,0,72.2,987,0.82,0,8.96,0.54,49,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,830,73,38,1,285.3,0.4,0.995,0.1,35,365,0.3,0,12.92,0.55,18,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,831,73,38,2,112.2,0.291,0.981,0.15,39.1,365,0.3,0,12.92,0.55,18,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,832,73,40,1,129.7,0.388,0.981,0.05,17.5,212,0.18,0,4.08,0.33,10,0.9,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,833,73,42,1,200.9,0.386,0.996,0.05,17.5,1132,0.94,0,11.71,0.56,56,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,834,73,50,1,158.6,0.312,0.998,0,0,324,0.27,0,13.61,0.55,16,0.85,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,835,73,50,2,116.5,0.339,0.966,0,165.1,324,0.27,0,13.61,0.55,16,0.85,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,836,73,51,1,77.2,0.143,0.989,0,35,1431,1.19,0,N/A,N/A,71,1,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,837,73,52,1,263.6,0.395,0.983,0,0,562,0.47,0,5.28,0.4,28,0.95,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,838,73,54,1,161.6,0.41,1,4.55,1188.2,321,0.27,0,18.18,0.54,16,0.95,5/9/2024,M04632,1,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,839,74,2,1,259.8,0.37,0.998,2.15,1068.8,352,0.31,0,8.89,0.68,18,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,840,74,11,1,179.5,0.447,0.998,0.35,55.3,502,0.44,0,N/A,N/A,26,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,841,74,24,1,172,0.354,0.992,0.3,141.1,252,0.22,0,13.37,0.66,13,0.79,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,842,74,24,2,168.9,0.486,0.99,0,136.7,252,0.22,0,13.37,0.66,13,0.79,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,843,74,25,1,299.8,0.272,0.998,0,305.6,308,0.27,0,11.77,0.65,16,1,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,844,74,32,1,337.9,0.384,0.994,0.55,260.2,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,845,74,32,2,169,0.408,0.994,0.55,243.7,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,846,74,32,3,94.7,0.383,0.998,0.55,899.5,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,847,74,32,4,189.5,0.372,0.994,0.1,24.7,267,0.23,0,11.92,0.55,14,0.89,5/9/2024,M04632,2,93,DOP15 W3 Organoids M04632,15,Default Group,#999999,N/A,N/A,24.4.2024,0
