Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
1,621,13,33,1,347.2,0.376,0.994,0,24.7,374,0.24,0,4.76,0.52,14,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,622,13,33,2,266.7,0.485,0.998,0.25,55.3,374,0.24,0,4.76,0.52,14,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,623,13,33,3,133.9,0.278,0.995,0.3,63.1,374,0.24,0,4.76,0.52,14,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,624,13,35,1,98.9,0.204,0.985,4.35,892.3,596,0.38,0,7.18,0.37,22,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,625,13,35,2,186.4,0.356,0.992,2.75,757.2,596,0.38,0,7.18,0.37,22,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,626,13,35,3,98.9,0.295,0.966,2.85,763,596,0.38,0,7.18,0.37,22,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,627,13,35,4,98.9,0.311,0.994,0.05,24.7,596,0.38,0,7.18,0.37,22,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,628,13,36,1,201.9,0.367,1,2.9,1646.5,1867,1.19,0,4.82,0.51,71,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,629,13,36,2,270.9,0.443,0.998,0.05,24.7,1867,1.19,0,4.82,0.51,71,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,630,13,36,3,228.7,0.382,0.996,0,1804.2,1867,1.19,0,4.82,0.51,71,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,631,13,36,4,144.2,0.554,0.998,0,63.1,1867,1.19,0,4.82,0.51,71,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,632,13,41,1,144.2,0.324,0.992,0.1,35,302,0.19,0,6.27,0.56,11,0.81,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,633,13,42,1,116.4,0.451,0.99,0,17.5,305,0.2,0,11.24,0.6,11,0.73,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,634,13,43,1,139.2,0.393,0.998,0.05,94.2,1507,0.96,11.19,N/A,N/A,57,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,635,13,43,2,158.6,0.391,0.999,0,17.5,1507,0.96,11.19,N/A,N/A,57,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,636,13,44,1,232.9,0.306,0.99,0,0,1343,0.86,0,4.63,0.56,51,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,637,13,44,2,87.5,0.336,0.959,0.2,72.2,1343,0.86,0,4.63,0.56,51,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,638,13,46,1,285.4,0.31,0.995,1.8,1691.6,487,0.31,0,1.54,0.18,18,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,639,13,46,2,295.7,0.439,0.999,1.5,1659.8,487,0.31,0,1.54,0.18,18,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,640,13,49,1,235.1,0.474,0.996,1.95,2062.1,989,0.63,0,9.94,0.65,38,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,641,13,49,2,326.2,0.395,0.998,1.3,2047.6,989,0.63,0,9.94,0.65,38,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,642,13,49,3,186.5,0.433,0.995,0.8,1662.6,989,0.63,0,9.94,0.65,38,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,643,13,51,1,260.1,0.383,0.995,3.5,2010,353,0.23,0,8.06,0.6,13,0.88,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,644,13,55,1,168.9,0.433,0.998,0.05,24.7,353,0.23,0,9.41,0.63,13,0.81,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,645,13,55,2,112.2,0.568,0.991,0.1,39.1,353,0.23,0,9.41,0.63,13,0.81,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,646,13,59,1,209.2,0.307,0.995,3.95,1337.3,1165,0.74,0,6.2,0.65,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,647,13,59,2,120.5,0.282,0.986,3.45,1034.9,1165,0.74,0,6.2,0.65,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,648,13,59,3,214.5,0.33,0.987,2.75,860.4,1165,0.74,0,6.2,0.65,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,649,13,59,4,284.3,0.336,0.995,0.4,158.5,1165,0.74,0,6.2,0.65,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,650,13,59,5,200.9,0.369,0.994,0.15,126.2,1165,0.74,0,6.2,0.65,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,651,13,59,6,200.1,0.347,0.997,0,17.5,1165,0.74,0,6.2,0.65,44,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,652,13,61,1,112.2,0.237,0.96,0.2,24.7,612,0.39,4.18,N/A,N/A,23,0.81,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,653,13,61,2,109.2,0.441,0.999,0.05,89.2,612,0.39,4.18,N/A,N/A,23,0.81,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,654,13,62,1,274,0.467,0.996,0.1,35,547,0.35,0,6.85,0.53,21,0.92,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,655,13,64,1,102,0.289,0.998,0.25,35,521,0.33,0,9.54,0.72,20,1,5/23/2024,M04632,1,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,656,14,1,1,116.4,0.298,0.998,0.1,35,312,0.21,0,16.64,0.67,12,0.76,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,657,14,2,1,156.7,0.305,0.995,1.15,875.2,308,0.2,11.89,7.52,0.73,12,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,658,14,2,2,151.4,0.314,0.994,0.4,254.8,308,0.2,11.89,7.52,0.73,12,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,659,14,2,3,98.9,0.32,0.997,0,0,308,0.2,11.89,7.52,0.73,12,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,660,14,3,1,200.9,0.424,0.993,3.35,594.5,455,0.3,0,4.28,0.42,18,0.96,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,661,14,6,1,204,0.341,0.981,0.05,17.5,1972,1.31,0,14.09,0.59,78,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,662,14,6,2,109.2,0.536,0.997,0,24.7,1972,1.31,0,14.09,0.59,78,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,663,14,7,1,105,0.303,0.994,0.1,24.7,340,0.23,0,7.28,0.63,13,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,664,14,8,1,144.2,0.275,0.955,0.1,24.7,330,0.22,0,8.55,0.58,13,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,665,14,9,1,235.1,0.352,0.992,1.5,455.3,861,0.57,0,14.74,0.69,34,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,666,14,9,2,171.7,0.431,0.997,1.7,497.8,861,0.57,0,14.74,0.69,34,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,667,14,9,3,274,0.368,0.994,0.05,35,861,0.57,0,14.74,0.69,34,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,668,14,9,4,129.7,0.638,0.998,0.25,149.5,861,0.57,0,14.74,0.69,34,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,669,14,9,5,144.2,0.46,0.996,0.1,35,861,0.57,0,14.74,0.69,34,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,670,14,10,1,304.7,0.463,0.999,0,370.8,582,0.39,0,7.46,0.54,23,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,671,14,10,2,91.6,0.291,0.987,0,0,582,0.39,0,7.46,0.54,23,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,672,14,11,1,154.5,0.353,0.992,0.1,106.4,977,0.65,0,9.58,0.6,39,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,673,14,11,2,84.5,0.422,0.998,0.1,24.7,977,0.65,0,9.58,0.6,39,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,674,14,11,3,70,0.35,1,0.05,117.4,977,0.65,0,9.58,0.6,39,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,675,14,12,1,133.9,0.261,0.997,0.05,24.7,648,0.43,0,5.79,0.67,25,0.96,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,676,14,18,1,84.5,0.345,0.99,3.2,1133.6,1006,0.67,0,15.31,0.69,40,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,677,14,22,1,116.4,0.441,0.994,0.35,39.1,266,0.18,0,7.91,0.57,10,0.76,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,678,14,23,1,94.7,0.157,0.992,0.75,210.7,835,0.56,0,11.65,0.59,33,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,679,14,23,2,276.8,0.369,0.993,0.1,72.2,835,0.56,0,11.65,0.59,33,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,680,14,23,3,288.8,0.359,0.99,0.05,39.1,835,0.56,0,11.65,0.59,33,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,681,14,23,4,226.7,0.415,0.997,0,0,835,0.56,0,11.65,0.59,33,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,682,14,23,5,235.9,0.494,0.987,0,0,835,0.56,0,11.65,0.59,33,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,683,14,23,6,116.4,0.451,0.992,0.2,94.2,835,0.56,0,11.65,0.59,33,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,684,14,28,1,94.7,0.353,0.986,0.1,35,865,0.58,0,6.44,0.45,34,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,685,14,29,1,77.2,0.232,0.985,0.05,17.5,306,0.2,0,N/A,N/A,12,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,686,14,35,1,70,0.192,0.936,0,221.4,898,0.6,0,3.83,0.33,35,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,687,14,36,1,129.7,0.523,0.992,0.15,1184.3,299,0.2,4.2,N/A,N/A,11,0.64,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,688,14,37,1,94.7,0.327,0.984,0.05,35,527,0.35,0,10.31,0.52,21,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,689,14,38,1,196.5,0.352,0.995,2.45,1091.9,345,0.23,0,5.91,0.43,13,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,690,14,38,2,116.4,0.451,0.992,2.35,1043.3,345,0.23,0,5.91,0.43,13,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,691,14,38,3,384.3,0.448,0.996,0.3,127.4,345,0.23,0,5.91,0.43,13,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,692,14,41,1,319.2,0.345,0.995,1.05,574,441,0.29,0,3.75,0.4,17,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,693,14,41,2,461.5,0.424,1,0.7,573.2,441,0.29,0,3.75,0.4,17,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,694,14,41,3,235.8,0.397,0.999,1.05,547.8,441,0.29,0,3.75,0.4,17,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,695,14,41,4,126.7,0.502,0.996,1.3,525,441,0.29,0,3.75,0.4,17,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,696,14,41,5,208.1,0.414,0.999,1,533.1,441,0.29,0,3.75,0.4,17,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,697,14,41,6,84.5,0.422,0.998,1,533.1,441,0.29,0,3.75,0.4,17,0.88,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,698,14,49,1,289.5,0.392,0.998,0.05,17.5,298,0.2,0,3.58,0.31,11,0.68,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,699,14,51,1,471.1,0.296,0.997,0.8,897.1,389,0.26,0,7.98,0.52,15,0.92,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,700,14,51,2,199.7,0.425,0.996,1.35,1034.1,389,0.26,0,7.98,0.52,15,0.92,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,701,14,51,3,323.1,0.372,0.998,0.05,17.5,389,0.26,0,7.98,0.52,15,0.92,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,702,14,51,4,144.2,0.333,0.995,0.05,24.7,389,0.26,0,7.98,0.52,15,0.92,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,703,14,52,1,151.4,0.326,0.996,1.8,478,283,0.19,0,N/A,N/A,11,0.6,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,704,14,52,2,458.4,0.447,0.997,0.1,24.7,283,0.19,0,N/A,N/A,11,0.6,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,705,14,56,1,91.6,0.205,0.997,1.15,742.5,371,0.25,0,3.08,0.31,14,0.96,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,706,14,59,1,207,0.363,0.991,0.05,17.5,312,0.21,0,N/A,N/A,12,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,707,14,59,2,84.5,0.422,0.998,0.25,72.2,312,0.21,0,N/A,N/A,12,0.8,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,708,14,60,1,348.1,0.304,0.998,0,789.2,468,0.31,0,N/A,N/A,18,1,5/23/2024,M04632,2,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,709,15,11,1,275,0.438,0.996,0,24.7,1185,0.68,0.93,7.55,0.7,40,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,710,15,11,2,193.4,0.366,0.996,0,17.5,1185,0.68,0.93,7.55,0.7,40,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,711,15,11,3,84.5,0.317,0.979,0.05,63.1,1185,0.68,0.93,7.55,0.7,40,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,712,15,18,1,112.2,0.255,0.99,5.2,1286.2,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,713,15,18,2,579.6,0.356,0.994,0.2,112.1,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,714,15,18,3,211.1,0.342,0.99,1.05,374.5,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,715,15,18,4,242,0.526,0.998,1.05,374.5,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,716,15,18,5,147.6,0.485,0.997,1.1,402.9,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,717,15,18,6,77.2,0.379,0.997,1.1,385.4,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,718,15,18,7,278.1,0.382,0.994,0.5,199.5,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,719,15,18,8,148.4,0.432,0.999,0.65,272.2,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,720,15,18,9,199.7,0.388,0.996,0.2,112.1,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,721,15,18,10,154.5,0.31,0.99,0.05,24.7,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,722,15,18,11,77.2,0.311,0.996,0.25,123.7,628,0.36,0,21.29,0.62,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,723,15,20,1,199.6,0.316,0.992,0.15,35,464,0.27,0,14.44,0.63,16,0.9,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,724,15,21,1,250.3,0.422,0.991,0.05,24.7,768,0.44,0.74,11.31,0.51,26,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,725,15,24,1,129.7,0.638,0.998,0.95,1804.6,610,0.35,0,7.87,0.69,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,726,15,24,2,102,0.492,0.993,0.35,221.4,610,0.35,0,7.87,0.69,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,727,15,24,3,176.2,0.367,0.992,0.1,189.3,610,0.35,0,7.87,0.69,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,728,15,24,4,94.7,0.463,0.987,0.1,35,610,0.35,0,7.87,0.69,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,729,15,25,1,298.7,0.356,0.992,0,17.5,688,0.39,0,10.6,0.66,23,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,730,15,25,2,94.7,0.498,0.993,0.3,55.3,688,0.39,0,10.6,0.66,23,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,731,15,28,1,141.1,0.253,0.995,2.3,526.2,386,0.22,0,11.7,0.68,13,0.93,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,732,15,28,2,234.7,0.352,0.996,0.05,17.5,386,0.22,0,11.7,0.68,13,0.93,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,733,15,28,3,144.2,0.44,0.988,0.05,17.5,386,0.22,0,11.7,0.68,13,0.93,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,734,15,29,1,139.8,0.337,0.982,0.1,52.5,1355,0.78,0,12.07,0.66,46,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,735,15,29,2,115.1,0.247,0.995,0,99,1355,0.78,0,12.07,0.66,46,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,736,15,30,1,154.5,0.354,0.982,3.1,719.4,834,0.48,0,23.8,0.61,28,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,737,15,30,2,537.6,0.263,0.996,0.95,302.1,834,0.48,0,23.8,0.61,28,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,738,15,30,3,119.5,0.293,0.978,1.4,449.9,834,0.48,0,23.8,0.61,28,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,739,15,30,4,250.4,0.283,0.996,0.7,245,834,0.48,0,23.8,0.61,28,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,740,15,30,5,274,0.384,0.99,0,17.5,834,0.48,0,23.8,0.61,28,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,741,15,30,6,77.2,0.311,0.996,0.05,24.7,834,0.48,0,23.8,0.61,28,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,742,15,30,7,106.1,0.412,0.999,0,52.5,834,0.48,0,23.8,0.61,28,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,743,15,35,1,77.2,0.285,0.983,1.9,2069,703,0.4,6.18,8.33,0.64,24,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,744,15,35,2,208.1,0.263,0.992,0.4,78.3,703,0.4,6.18,8.33,0.64,24,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,745,15,36,1,193.6,0.318,0.998,0.1,17.5,617,0.35,0,9.22,0.63,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
1,746,15,36,2,132.6,0.346,0.991,0.15,35,617,0.35,0,9.22,0.63,21,1,5/23/2024,M04632,3,177,DOP29 W3 Organoids M04632,29,Default Group,#999999,N/A,N/A,24.4.2024,0
