Group,,instance,neuron,electrodeNo,x,y,neuronConductionVel,totalAxonLen,longestBranchLen,longestDistFromInitSite,longestLat,amplitudeInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Cell Type,Media Type,Plating Date,control
Group,Instance,Instance,,Electrode Number,x Position,y Position,Neuron Conduction Velocity,Total Axon Length, Longest Branch Length,Longest Distance From Initiation Site,Longest Latency,Amplitude at Initiation Site,Total Number of Spikes,Neuron Firing Rate,ISI Violation Rate,Fisher Projection Distance,Silhouette Score,Mean Number Spikes per Config,Footprint Completeness,Date,Wellplate ID,Well Number,Assay Run ID,Assay Tag,DIV,Well Group Name,Well Group Color,,,,Control
1,564,79,6,21872,1610,1732.5,N/A,N/A,N/A,N/A,N/A,536.9,914,0.76,0,3.56,0.44,45,1,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,565,79,13,1208,1890,87.5,N/A,N/A,N/A,N/A,N/A,620.4,207,0.17,0,7.12,0.65,10,0.75,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,566,79,20,13924,1120,1102.5,N/A,N/A,N/A,N/A,N/A,228.7,217,0.18,0,4.06,0.36,10,0.6,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,567,79,24,16656,2730,1312.5,0.322,163.8,163.8,141.1,0.6,429.7,457,0.38,0,4.33,0.47,22,1,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,568,79,26,20321,1417.5,1610,0.294,133.9,133.9,136.7,0.6,391.8,250,0.21,0,6.41,0.66,12,0.95,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,569,79,28,8258,2065,647.5,N/A,N/A,N/A,N/A,N/A,485.9,306,0.25,0,5.76,0.57,15,0.9,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,570,79,39,8740,2800,682.5,N/A,N/A,N/A,N/A,N/A,504.1,237,0.2,0,8.52,0.51,11,0.9,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,571,79,45,4929,1557.5,385,N/A,N/A,N/A,N/A,N/A,166.4,255,0.21,0,N/A,N/A,12,0.8,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,572,79,47,2976,2030,227.5,N/A,N/A,N/A,N/A,N/A,270,638,0.53,0.74,2.94,0.5,31,1,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,573,79,50,5785,1137.5,455,N/A,N/A,N/A,N/A,N/A,740,365,0.3,0,3.93,0.23,18,0.95,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,574,79,54,16668,2940,1312.5,0.291,144.2,144.2,158.5,0.6,410.8,411,0.34,0,8.25,0.56,20,1,5/9/2024,M05368,1,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,575,80,1,1642,1785,122.5,0.367,123.6,123.6,94.2,0.35,1297.5,308,0.26,0,22.14,0.67,15,1,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,576,80,4,1387,1172.5,105,N/A,N/A,N/A,N/A,N/A,817.4,586,0.49,0.88,2.16,0.13,29,1,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,577,80,16,11907,472.5,945,0.392,196.7,196.7,165.1,0.5,740.7,293,0.24,0,22.15,0.69,14,1,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,578,80,18,17076,2380,1347.5,0.368,275.1,275.1,182.7,0.8,498.6,348,0.29,0,15.86,0.65,17,0.75,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,579,80,24,18091,892.5,1435,0.327,116.4,116.4,140,0.45,441.8,322,0.27,0,6.99,0.48,16,0.65,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,580,80,35,8019,1732.5,630,N/A,N/A,N/A,N/A,N/A,231.3,306,0.25,0,5.01,0.47,15,0.85,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,581,80,43,19939,2432.5,1575,0.372,802.2,319.2,2264.8,2,114.7,347,0.29,0,N/A,N/A,17,0.9,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,582,80,44,6044,1820,472.5,0.418,457.2,292.5,460.4,1.15,143.7,419,0.35,0,2.06,0.65,20,1,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,583,80,47,3806,1155,297.5,0.194,84.5,84.5,87.5,0.5,165.5,357,0.3,0,N/A,N/A,17,0.85,5/9/2024,M05368,2,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,584,81,1,14922,3185,1172.5,N/A,N/A,N/A,N/A,N/A,2198.8,237,0.2,0,8.22,0.62,11,0.65,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,585,81,3,11929,857.5,945,0.381,299.8,299.8,250.6,1.05,840.7,293,0.24,0,5.05,0.58,14,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,586,81,6,2986,2205,227.5,N/A,N/A,N/A,N/A,N/A,1186.5,249,0.21,0,8.3,0.74,12,0.9,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,587,81,9,14468,2940,1137.5,N/A,N/A,N/A,N/A,N/A,1171.1,384,0.32,301.78,3.58,0.42,19,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,588,81,10,12833,1277.5,1015,0.335,299.9,299.9,233.5,1,623.6,230,0.19,0,5.31,0.71,11,0.7,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,589,81,11,22073,1277.5,1750,0.21,116.4,116.4,102,0.6,482.3,217,0.18,0,5.02,0.54,10,0.7,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,590,81,14,15682,1085,1242.5,N/A,N/A,N/A,N/A,N/A,336.4,362,0.3,0,5.05,0.61,18,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,591,81,15,11792,2310,927.5,0.419,369.8,235.9,175,0.8,364.9,292,0.24,0,6.79,0.73,14,0.95,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,592,81,22,11589,2607.5,910,0.376,334,334,284.9,1,220.2,232,0.19,0,5.86,0.48,11,0.7,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,593,81,24,1869,1907.5,140,0.355,232.7,138,199.5,0.7,130.8,1187,0.99,8.54,10.83,0.53,59,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,594,81,26,5851,2292.5,455,0.206,84.5,84.5,105,0.5,523.6,221,0.18,0,5.64,0.48,11,0.8,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,595,81,29,5612,1960,437.5,0.323,193.4,193.4,227.5,0.6,630.2,233,0.19,0,18.11,0.74,11,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,596,81,31,10601,717.5,840,N/A,N/A,N/A,N/A,N/A,633.8,205,0.17,21.46,3.84,0.49,10,0.65,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,597,81,33,10641,1417.5,840,0.377,202.6,202.6,199.5,0.65,238.9,241,0.2,0,6.44,0.62,12,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,598,81,37,8457,1697.5,665,0.415,144.5,144.5,127.4,0.4,117.9,1196,0.99,0.42,N/A,N/A,59,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,599,81,38,8489,2257.5,665,0.312,270.9,154.5,150.5,0.8,236.4,242,0.2,0,2.68,0.32,12,0.8,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,600,81,42,13120,2450,1032.5,0.332,434,219.5,175.9,0.7,309.2,379,0.32,0,4.13,0.47,18,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,601,81,43,15447,822.5,1225,N/A,N/A,N/A,N/A,N/A,283.5,255,0.21,0,8.81,0.37,12,0.8,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,602,81,45,20373,2327.5,1610,0.221,119.5,119.5,210.7,1.2,339.9,216,0.18,0,2.6,0.48,10,0.65,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,603,81,47,6034,1645,472.5,N/A,N/A,N/A,N/A,N/A,271.4,357,0.3,0,4.71,0.53,17,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,604,81,54,13454,595,1067.5,N/A,N/A,N/A,N/A,N/A,972.8,275,0.23,3.98,6.98,0.47,13,1,5/9/2024,M05368,3,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,605,82,2,17705,1837.5,1400,N/A,N/A,N/A,N/A,N/A,480.2,754,0.7,3.33,2.25,0.22,41,1,5/9/2024,M05368,4,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,606,82,21,23855,1662.5,1890,N/A,N/A,N/A,N/A,N/A,389.3,264,0.24,0,12.46,0.64,14,1,5/9/2024,M05368,4,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,607,82,23,9323,1452.5,735,N/A,N/A,N/A,N/A,N/A,246.2,354,0.33,0,9.35,0.64,19,1,5/9/2024,M05368,4,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,608,82,38,8011,1592.5,630,0.375,281.1,281.1,276.7,0.85,114.9,293,0.27,0,5.43,0.43,16,1,5/9/2024,M05368,4,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,609,82,39,13104,2170,1032.5,N/A,N/A,N/A,N/A,N/A,182.9,230,0.21,588.24,1.59,-0.04,12,0.94,5/9/2024,M05368,4,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,610,82,41,14213,2327.5,1120,N/A,N/A,N/A,N/A,N/A,98.2,201,0.19,0,4.18,0.35,11,0.67,5/9/2024,M05368,4,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,611,82,46,16325,787.5,1295,N/A,N/A,N/A,N/A,N/A,127.5,185,0.17,0,N/A,N/A,10,0.78,5/9/2024,M05368,4,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,612,83,1,20136,2030,1592.5,0.329,288.3,179.2,175.9,0.65,197.8,697,0.53,0,N/A,N/A,31,0.64,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,613,83,3,25197,2047.5,1995,N/A,N/A,N/A,N/A,N/A,291.5,1245,0.94,0.85,N/A,N/A,56,1,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,614,83,6,11143,2502.5,875,N/A,N/A,N/A,N/A,N/A,204.4,257,0.19,0,4.79,0.49,11,0.95,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,615,83,8,16855,2362.5,1330,0.262,343.3,213.2,178.5,1.3,118.1,274,0.21,0,3.64,0.56,12,0.95,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,616,83,12,14886,2555,1172.5,N/A,N/A,N/A,N/A,N/A,136.4,249,0.19,0,4.27,0.44,11,0.86,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,617,83,13,1425,1837.5,105,N/A,N/A,N/A,N/A,N/A,94.4,370,0.28,0,N/A,N/A,16,1,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,618,83,19,23443,2152.5,1855,0.244,428.4,428.4,404,1.9,104.8,497,0.38,0,7.36,0.61,22,1,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,619,83,21,4057,1697.5,315,0.324,162.8,162.8,175,0.55,93.4,406,0.31,0,2.18,0.27,18,1,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,620,83,26,21207,1522.5,1680,N/A,N/A,N/A,N/A,N/A,102.9,244,0.18,0,N/A,N/A,11,0.73,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,621,83,29,15258,1365,1207.5,N/A,N/A,N/A,N/A,N/A,118.6,250,0.19,0,N/A,N/A,11,0.82,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
1,622,83,33,17062,2135,1347.5,N/A,N/A,N/A,N/A,N/A,128.3,258,0.2,4.97,N/A,N/A,11,0.64,5/9/2024,M05368,5,000094,DOP15 W3 Organoids M05368,15,Default Group,#999999,N/A,N/A,24.4.2024,0
