Group,,instance,neuron,branch,branchLen,branchConductionVel,conductionVelFit,latFromInitSite,distFromInitSite,totNoSpikes,neuronFiringRate,isiViolationRate,fisherProjectionDistance,silhouetteScore,spikesNoPerConfig_mean,completeness,date,wellplateID,wellNo,runID,assayTag,div,wellGroupName,wellGroupColor,Plating Date,control
1,450,225,29,3,137,0.333,0.988,0,17.5,429,0.71,0,11.58,0.61,42,1,4/9/2024,T002516,13,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,451,225,29,4,70,0.265,0.991,0,180.2,429,0.71,0,11.58,0.61,42,1,4/9/2024,T002516,13,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,452,225,31,1,176.1,0.368,0.996,0.2,35,213,0.35,0,9.77,0.54,21,1,4/9/2024,T002516,13,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,453,226,1,1,147.2,0.234,0.957,0.1,24.7,223,0.34,3.33,12.57,0.63,20,0.82,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,454,226,2,1,154.5,0.272,0.976,0.1,63.1,391,0.59,0,12.13,0.67,35,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,455,226,5,1,84.5,0.345,0.99,0.15,70,395,0.6,0,10.93,0.43,35,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,456,226,14,1,161.7,0.358,0.999,0.05,24.7,246,0.37,0,6.22,0.55,22,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,457,226,14,2,98.9,0.319,0.986,0,39.1,246,0.37,0,6.22,0.55,22,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,458,226,20,1,98.9,0.227,0.986,0.4,182.7,229,0.35,0,8.4,0.59,20,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,459,226,22,1,134,0.542,0.998,0.05,17.5,239,0.36,0,4.46,0.37,21,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,460,226,25,1,222.4,0.288,0.996,3.35,1108.2,342,0.52,0,N/A,N/A,31,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,461,226,25,2,196.7,0.436,0.999,0.05,35,342,0.52,0,N/A,N/A,31,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,462,226,31,1,106.1,0.42,0.997,0,39.1,360,0.54,0,N/A,N/A,32,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,463,226,34,1,284.2,0.446,0.998,3.05,1103.7,141,0.21,0,6.86,0.54,12,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,464,226,34,2,155.5,0.338,0.995,3.1,1019.4,141,0.21,0,6.86,0.54,12,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,465,226,34,3,141.1,0.353,0.995,0.05,17.5,141,0.21,0,6.86,0.54,12,1,4/9/2024,T002516,14,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,466,227,8,1,119.5,0.313,0.978,1.55,918.2,348,0.53,0,6.59,0.48,31,1,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,467,227,8,2,239,0.515,0.997,0.1,24.7,348,0.53,0,6.59,0.48,31,1,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,468,227,12,1,70,0.226,0.985,0.45,35,431,0.65,0,N/A,N/A,39,1,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,469,227,14,1,158.6,0.308,0.996,0.1,24.7,191,0.29,0,N/A,N/A,17,0.91,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,470,227,20,1,84.5,0.333,0.99,0.05,24.7,144,0.22,0,4.02,0.31,13,0.82,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,471,227,28,1,186.5,0.242,0.996,0.2,399.1,603,0.91,0,5.1,0.45,54,1,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,472,227,28,2,148.4,0.489,0.997,0.05,17.5,603,0.91,0,5.1,0.45,54,1,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,473,227,29,1,151.7,0.425,1,0.1,35,141,0.21,0,3.39,0.31,12,1,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,474,227,29,2,109.1,0.304,0.998,0.1,35,141,0.21,0,3.39,0.31,12,1,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,475,227,29,3,84.5,0.307,0.983,0.15,39.1,141,0.21,0,3.39,0.31,12,1,4/9/2024,T002516,15,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,476,228,15,1,154.5,0.452,0.995,0.15,35,195,0.27,0,4.26,0.37,16,0.83,4/9/2024,T002516,16,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,477,229,3,1,77.2,0.317,0.978,0.05,35,292,0.4,0,16.63,0.7,24,1,4/9/2024,T002516,17,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,478,229,6,1,183.5,0.525,0.999,0.05,39.1,184,0.26,0,7.02,0.52,15,1,4/9/2024,T002516,17,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,479,229,9,1,228.7,0.428,0.992,4.1,1519.6,331,0.46,0,9.45,0.52,27,1,4/9/2024,T002516,17,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,480,229,9,2,77.2,0.286,0.988,0.1,35,331,0.46,0,9.45,0.52,27,1,4/9/2024,T002516,17,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,481,229,11,1,186.5,0.411,0.983,0.05,17.5,154,0.21,0,8.53,0.6,12,0.92,4/9/2024,T002516,17,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,482,229,17,1,288.5,0.523,0.999,0.2,35,167,0.23,0,5.45,0.42,13,0.83,4/9/2024,T002516,17,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,483,229,19,1,102,0.404,0.998,0,17.5,269,0.37,0,N/A,N/A,22,1,4/9/2024,T002516,17,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,484,230,2,1,154.5,0.447,0.999,0.05,17.5,270,0.37,0,9.56,0.59,22,1,4/9/2024,T002516,18,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,485,230,21,1,112.2,0.256,0.969,0.05,35,278,0.39,0,6.73,0.43,23,1,4/9/2024,T002516,18,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,486,230,24,1,147.2,0.366,0.994,3.5,726,558,0.77,0,N/A,N/A,46,1,4/9/2024,T002516,18,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,487,230,24,2,102,0.507,0.993,0.05,24.7,558,0.77,0,N/A,N/A,46,1,4/9/2024,T002516,18,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,488,230,27,1,137,0.426,0.982,0.1,24.7,210,0.29,0,2.6,0.16,17,0.67,4/9/2024,T002516,18,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,0
1,489,232,1,1,109.2,0.19,0.99,0.15,24.7,163,0.25,0,18.99,0.69,14,0.82,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,490,232,4,1,124.7,0.357,1,0.1,35,130,0.2,0,16.32,0.68,11,0.64,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,491,232,6,1,278.2,0.461,0.998,0.05,17.5,143,0.22,0,8.71,0.51,13,0.91,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,492,232,6,2,144.2,0.592,0.997,0,24.7,143,0.22,0,8.71,0.51,13,0.91,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,493,232,8,1,70,0.35,1,0.05,35,219,0.33,0,5.43,0.43,19,1,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,494,232,10,1,215.3,0.317,0.997,3.6,930.1,575,0.87,0,4.12,0.31,52,1,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,495,232,10,2,129.7,0.228,0.996,3.35,853.2,575,0.87,0,4.12,0.31,52,1,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,496,232,10,3,183.4,0.403,0.999,0,17.5,575,0.87,0,4.12,0.31,52,1,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,497,232,10,4,137,0.534,0.997,0,17.5,575,0.87,0,4.12,0.31,52,1,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,498,232,11,1,579,0.439,0.999,1.8,721.5,184,0.28,0,11.17,0.62,16,0.91,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,499,232,11,2,91.7,0.466,0.998,2.95,1126.7,184,0.28,0,11.17,0.62,16,0.91,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,500,232,11,3,147.6,0.475,0.998,1.8,721.5,184,0.28,0,11.17,0.62,16,0.91,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,501,232,11,4,189.5,0.47,0.992,0.1,35,184,0.28,0,11.17,0.62,16,0.91,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,502,232,18,1,126.7,0.352,0.992,0.1,35,436,0.66,0,5.77,0.34,39,1,4/9/2024,T002516,20,64,DOP20 W3 Organoids T002516,20,Default Group,#999999,20.3.2024,1
1,503,236,1,1,277,0.474,0.998,0.15,35,142,0.26,0,13.6,0.79,15,1,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,504,236,1,2,94.7,0.463,0.992,0.05,35,142,0.26,0,13.6,0.79,15,1,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,505,236,3,1,137,0.482,0.995,0.1,24.7,305,0.56,0,16.25,0.74,33,1,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,506,236,5,1,144.2,0.404,0.998,0.05,17.5,140,0.26,0,8.25,0.5,15,1,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,507,236,9,1,94.7,0.383,0.998,0.05,24.7,91,0.17,0,6.05,0.41,10,0.67,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,508,236,15,1,94.7,0.372,0.998,0.05,17.5,110,0.2,0,8.52,0.65,12,1,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,509,236,16,1,77.2,0.319,0.984,0.05,35,123,0.23,0,8.54,0.71,13,0.78,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,510,236,20,1,194.6,0.369,0.994,0.1,24.7,195,0.36,0,6.93,0.69,21,0.89,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,511,236,22,1,107.8,0.306,0.998,0.05,35,137,0.25,0,8.75,0.46,15,0.89,4/11/2024,T002604,2,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,512,237,4,1,294.5,0.408,0.994,0.15,55.3,207,0.29,0,8.17,0.73,17,1,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,513,237,4,2,182.2,0.522,0.998,0.15,55.3,207,0.29,0,8.17,0.73,17,1,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,514,237,4,3,179.2,0.452,0.998,0.05,52.5,207,0.29,0,8.17,0.73,17,1,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,515,237,5,1,102,0.404,0.998,0.05,24.7,654,0.91,0,6.7,0.55,54,1,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,516,237,6,1,302.9,0.401,0.997,3.45,508.7,174,0.24,0,9.92,0.69,14,0.92,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,517,237,6,2,326.5,0.473,0.998,0.05,39.1,174,0.24,0,9.92,0.69,14,0.92,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,518,237,7,1,274.3,0.428,0.996,0.05,24.7,215,0.3,0,5.53,0.44,17,1,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,519,237,7,2,168.9,0.574,0.994,0.05,17.5,215,0.3,0,5.53,0.44,17,1,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,520,237,8,1,383.5,0.428,0.995,0,0,442,0.61,0,4.92,0.17,36,1,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,521,237,11,1,84.5,0.408,0.997,0.05,17.5,157,0.22,0,11.44,0.67,13,0.92,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,522,237,16,1,138,0.295,0.982,0.05,24.7,262,0.36,0,7.75,0.6,21,1,4/11/2024,T002604,3,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,523,238,2,1,339.7,0.423,0.999,0.5,878.7,303,0.46,0,8.45,0.62,27,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,524,238,2,2,112.2,0.376,0.999,0.05,24.7,303,0.46,0,8.45,0.62,27,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,525,238,5,1,147.6,0.313,0.968,4.35,736.9,124,0.19,0,19.71,0.66,11,0.73,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,526,238,6,1,129.7,0.451,0.994,1.1,282.7,364,0.55,0,3.8,0.53,33,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,527,238,6,2,390.5,0.472,0.997,0.3,55.3,364,0.55,0,3.8,0.53,33,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,528,238,6,3,154.8,0.387,0.993,0.2,35,364,0.55,0,3.8,0.53,33,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,529,238,7,1,84.5,0.422,0.998,0,39.1,225,0.34,0,13.54,0.8,20,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,530,238,8,1,214,0.317,0.992,0.3,798.1,224,0.34,0,6.43,0.61,20,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,531,238,10,1,151.4,0.474,0.996,0,17.5,262,0.4,0,9.68,0.57,23,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,532,238,12,1,154.5,0.421,0.988,0.7,1316.7,193,0.29,0,14.11,0.63,17,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,533,238,12,2,102,0.43,0.985,0.1,35,193,0.29,0,14.11,0.63,17,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,534,238,13,1,207,0.368,0.997,0,112.1,444,0.67,0.84,2.92,0.44,40,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,535,238,13,2,109.2,0.311,0.981,0.05,17.5,444,0.67,0.84,2.92,0.44,40,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,536,238,19,1,77.2,0.393,0.998,4.6,516.8,157,0.24,0,12.28,0.62,14,0.73,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,537,238,19,2,324.5,0.355,0.968,0,24.7,157,0.24,0,12.28,0.62,14,0.73,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,538,238,19,3,77.2,0.393,0.998,0.35,150.5,157,0.24,0,12.28,0.62,14,0.73,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,539,238,20,1,336.5,0.301,0.995,2.3,813.5,158,0.24,0,10.26,0.52,14,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,540,238,20,2,322.2,0.348,0.993,2.3,813.5,158,0.24,0,10.26,0.52,14,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,541,238,20,3,193.7,0.426,0.999,0.65,175,158,0.24,0,10.26,0.52,14,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,542,238,21,1,168.9,0.386,0.989,0.05,24.7,629,0.95,0,N/A,N/A,57,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,543,238,24,1,119.5,0.392,0.983,0.1,24.7,157,0.24,0,5.67,0.38,14,0.82,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,544,238,25,1,84.5,0.318,0.987,0.1,35,660,1,0.38,9.2,0.48,60,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,545,238,28,1,182.2,0.407,0.994,0.1,24.7,158,0.24,0,5.54,0.51,14,0.73,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,546,238,30,1,77.2,0.285,0.983,0.1,35,173,0.26,0,8.01,0.63,15,0.64,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,547,238,32,1,428.5,0.393,0.995,0.05,17.5,165,0.25,0,5.72,0.49,15,0.91,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,548,238,34,1,214.6,0.436,0.999,0.05,24.7,411,0.62,0,3.5,0.37,37,1,4/11/2024,T002604,4,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,549,239,3,1,246.2,0.399,0.992,3.3,1018.2,172,0.29,0,9.67,0.5,17,0.9,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,550,239,3,2,112.2,0.357,0.97,2.65,684.5,172,0.29,0,9.67,0.5,17,0.9,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,551,239,6,1,148.3,0.409,0.996,0.3,136.7,210,0.35,0,8.68,0.69,21,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,552,239,6,2,84.5,0.437,0.998,0.1,24.7,210,0.35,0,8.68,0.69,21,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,553,239,7,1,102,0.416,0.999,0.05,35,174,0.29,0,9.88,0.67,17,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,554,239,8,1,94.7,0.463,0.992,0.05,35,179,0.3,0,8.78,0.6,17,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,555,239,9,1,228.7,0.426,0.998,2.05,429,203,0.34,0,12.07,0.61,20,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,556,239,9,2,138,0.365,0.992,1.25,624.6,203,0.34,0,12.07,0.61,20,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,557,239,13,1,84.5,0.288,0.997,0.05,24.7,302,0.5,0,4.46,0.46,30,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,558,239,15,1,94.7,0.463,0.987,0.6,210.7,510,0.85,0,5.57,0.6,51,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,559,239,15,2,147.2,0.4,0.992,0.05,35,510,0.85,0,5.57,0.6,51,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,560,239,16,1,164.7,0.456,0.998,0.05,17.5,242,0.4,0,5.84,0.47,24,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,561,239,16,2,116.4,0.355,0.976,0,17.5,242,0.4,0,5.84,0.47,24,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,562,239,25,1,109.2,0.556,0.998,0.2,102,175,0.29,0,N/A,N/A,17,0.9,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,563,239,25,2,154.5,0.618,0.998,0.05,17.5,175,0.29,0,N/A,N/A,17,0.9,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,564,239,31,1,203.9,0.389,0.997,0,24.7,175,0.29,14.72,N/A,N/A,17,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,565,239,31,2,105,0.229,0.991,0.05,35,175,0.29,14.72,N/A,N/A,17,1,4/11/2024,T002604,5,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,566,240,1,1,144.2,0.414,0.999,0.05,17.5,396,0.66,0,15.24,0.75,39,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,567,240,2,1,112.2,0.568,0.991,0.1,35,152,0.25,0,8.45,0.75,15,0.9,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,568,240,3,1,161.7,0.401,0.998,0.1,24.7,320,0.53,0,11.67,0.71,32,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,569,240,5,1,102,0.265,0.981,0,24.7,136,0.23,0,16.16,0.69,13,0.8,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,570,240,7,1,87.5,0.336,0.959,0.05,35,270,0.45,0,12.69,0.7,27,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,571,240,9,1,144.2,0.396,0.993,0,17.5,346,0.58,0,9.25,0.6,34,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,572,240,14,1,196.7,0.3,0.998,1.05,786.5,270,0.45,0,5.29,0.44,27,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,573,240,14,2,231.7,0.463,0.994,0,24.7,270,0.45,0,5.29,0.44,27,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,574,240,17,1,172,0.457,0.995,0,17.5,204,0.34,0,9.82,0.66,20,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,575,240,22,1,102,0.327,0.991,0.1,35,322,0.54,0,13.52,0.65,32,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,576,240,26,1,70,0.35,1,0.05,24.7,386,0.64,0,4.95,0.48,38,0.8,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,577,240,28,1,292.5,0.379,0.991,2.8,848.9,125,0.21,0,N/A,N/A,12,0.6,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,578,240,28,2,214.6,0.407,0.997,0.05,148.5,125,0.21,0,N/A,N/A,12,0.6,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,579,240,29,1,197.8,0.348,0.987,0.05,17.5,202,0.34,0,3.16,0.48,20,1,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,580,240,36,1,154.5,0.354,0.974,0.2,165.1,124,0.21,19.55,N/A,N/A,12,0.7,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,581,240,36,2,105,0.4,0.99,0.05,35,124,0.21,19.55,N/A,N/A,12,0.7,4/11/2024,T002604,6,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,0
1,582,242,3,1,151.4,0.329,0.997,0,24.7,120,0.22,0,9.23,0.51,13,0.89,4/11/2024,T002604,8,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,583,242,4,1,94.7,0.353,0.986,0,17.5,122,0.23,9.08,5.8,0.49,13,0.89,4/11/2024,T002604,8,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,584,242,6,1,214.5,0.294,0.997,2.35,309.6,163,0.3,0,5.54,0.44,18,1,4/11/2024,T002604,8,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,585,242,11,1,126.7,0.371,0.973,0,17.5,191,0.35,0,N/A,N/A,21,1,4/11/2024,T002604,8,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
1,586,242,13,1,91.7,0.188,0.974,0,17.5,121,0.22,0,9.4,0.54,13,0.89,4/11/2024,T002604,8,69,DOP22 W3 Organoids T002604,22,Default Group,#999999,20.3.2024,1
